SYMBOL,SERIES,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,TOTTRDQTY,TOTTRDVAL,TIMESTAMP,
SUJANATOW,EQ,49.5,50,46.25,48.3,48,48.55,86710,4241725.35,17-OCT-2009,
SUJANAUNI,BE,8.8,9.1,8.75,9.1,9.05,8.95,1242,11145.85,17-OCT-2009,
SUMMIT,EQ,15.5,16,14.9,15.35,15.6,15.6,13230,204039.75,17-OCT-2009,
SUNCLAYTON,EQ,113.4,113.4,107.1,111.3,110.8,108.75,3108,345179.4,17-OCT-2009,
SUNDARMFIN,EQ,304.05,308.95,302.05,305.5,306.9,304.1,5215,1592378.4,17-OCT-2009,
SUNDRMBRAK,EQ,173.2,186,173.2,178.9,180.15,183.5,313,56181,17-OCT-2009,
SUNDRMFAST,EQ,42,42.45,41.2,41.45,41.35,41.95,56693,2371517.2,17-OCT-2009,
SUNFLAG,EQ,25.1,25.1,24.75,24.8,24.75,24.8,154203,3827412.65,17-OCT-2009,
SUNILHITEC,EQ,188.25,188.4,185,185.75,186,185.55,10606,1975714.05,17-OCT-2009,
SUNPHARMA,EQ,1357,1364.9,1342.1,1360.4,1364.9,1355.25,25394,34444332.1,17-OCT-2009,
SUNTV,EQ,351.2,351.2,340.1,345.55,342.35,346.5,30537,10567904.8,17-OCT-2009,
SUPERSPIN,EQ,8.3,8.5,8.3,8.5,8.5,8.25,500,4200,17-OCT-2009,
SUPPETRO,BE,30,30,29,29.9,30,28.55,83352,2484148.4,17-OCT-2009,
SUPRAJIT,BE,88.7,88.8,85.15,87.35,88.8,85.95,2939,255802.55,17-OCT-2009,
SUPREMEIND,EQ,352,358,345,355.5,355,345.6,9607,3406716.95,17-OCT-2009,
SUPREMEINF,EQ,140,142.8,133.5,140.9,141,136.35,27509,3875460.3,17-OCT-2009,
SUPREMETEX,EQ,10,10,9.9,9.9,9.9,10,201,1990,17-OCT-2009,
SURAJDIAMN,EQ,54,54.95,53.1,53.55,53.7,52.95,80446,4313142.15,17-OCT-2009,
SURANACORP,EQ,36,36.9,35.1,35.1,35.1,35.15,800,29070,17-OCT-2009,
SURANAIND,EQ,165.95,165.95,162.5,163.1,163,162.25,1680,274240.25,17-OCT-2009,
SURANATELE,EQ,43.9,43.9,40,42.2,42.55,41.6,7758,325963.85,17-OCT-2009,
SURYAJYOTI,EQ,19.25,19.4,19.25,19.4,19.4,18.75,500,9650,17-OCT-2009,
SURYALAXMI,BE,26.6,29.4,26.6,28.65,29.4,28,1051,29106.7,17-OCT-2009,
SURYAPHARM,EQ,109.95,110.9,108,109.6,109.95,109,7817,857178.7,17-OCT-2009,
SURYAROSNI,EQ,62.05,62.05,59,59.95,60,59.2,47189,2819029.65,17-OCT-2009,
SUVEN,BE,31,32.3,29.25,30.6,30.4,30.75,42866,1318903.5,17-OCT-2009,
SUZLON,EQ,90.15,90.65,88.8,89.45,88.9,89.35,4734198,424443466.55,17-OCT-2009,
SWARAJENG,EQ,336.7,336.7,321.15,328.8,329,322.8,6714,2208134.05,17-OCT-2009,
SWARAJMAZD,EQ,225,225.05,210,216.5,225,218.75,150,32516.7,17-OCT-2009,
SYNDIBANK,EQ,102.35,102.35,100.3,100.95,100.6,100.95,405166,41051871.55,17-OCT-2009,
TAINWALCHM,EQ,17.75,18.45,17.75,18.25,18.4,17.45,1850,33437.5,17-OCT-2009,
TAJGVK,EQ,150.95,150.95,147.2,149.15,149,149.05,27323,4075165.55,17-OCT-2009,
TAKE,EQ,37.5,37.8,37,37.5,37.8,37.25,12226,457138.2,17-OCT-2009,
TALBROAUTO,EQ,42,43.45,42,43.3,43.3,43,161,6972.35,17-OCT-2009,
TANLA,EQ,66,66.8,65.85,66.35,66.35,65.35,271786,18032121.9,17-OCT-2009,
TANTIACONS,EQ,121.75,123.95,116,121.75,123.5,114.7,55110,6697965.15,17-OCT-2009,
TATACAP,N2,1199,1199,1199,1199,1199,1190.88,200,239800,17-OCT-2009,
TATACAP,N3,1175.2,1182.49,1175.2,1180.75,1180.25,1175.16,843,994726.64,17-OCT-2009,
TATACAP,N4,1192,1192,1186,1189.72,1187,1184,500,593820,17-OCT-2009,
TATACHEM,EQ,300,305,289.05,290.65,290,293.4,79627,23254618.9,17-OCT-2009,
TATACOFFEE,EQ,359.4,363.9,357,358.95,359.85,356.9,5530,1990486.4,17-OCT-2009,
TATACOMM,EQ,472.2,480,472,473.35,473,478.95,29104,13792670.8,17-OCT-2009,
TATAELXSI,EQ,181,188,180.4,184,184.5,178.55,181488,33547108.65,17-OCT-2009,
TATAINVEST,EQ,470,475,462.6,472.25,473,459.3,2970,1398978.9,17-OCT-2009,
TATAMETALI,EQ,103.9,104.5,101.25,103.75,103.55,102.3,17028,1758426.65,17-OCT-2009,
TATAMOTORS,EQ,580,584.7,571.65,577.6,573,579.3,422518,244505735.05,17-OCT-2009,
TATAMTRDVR,EQ,422,444.85,422,441.45,444.85,436.1,86,37434.25,17-OCT-2009,
TATAPOWER,EQ,1415,1435,1405.5,1424.95,1422.25,1418.2,75462,107632483.7,17-OCT-2009,
TATASPONGE,EQ,278,281.3,275,279.45,278,273.25,70912,19770118.65,17-OCT-2009,
TATASTEEL,EQ,570,570.95,560,563.2,561,566.65,902059,508781630,17-OCT-2009,
TATATEA,EQ,882,888,877,884,882.45,879.7,10787,9535253.75,17-OCT-2009,
TCI,EQ,90.6,92.4,90.25,91.85,91.5,89.7,28712,2627375.35,17-OCT-2009,
TCIFINANCE,EQ,17,17,17,17,17,16.4,303,5151,17-OCT-2009,
TCS,EQ,648.7,648.7,605,608.8,607.5,598.3,1158132,705452285.9,17-OCT-2009,
TECHM,EQ,921,958.9,921,940.75,936.5,950,75529,71302222.15,17-OCT-2009,
TECHNOELEC,EQ,149,149,147,147.85,148.8,146.95,3336,493876.7,17-OCT-2009,
TELEDATAIT,EQ,7.1,7.4,7,7.05,7.05,7.05,782109,5565744.8,17-OCT-2009,
TEXMACOLTD,EQ,134,134,131.3,133,132.8,130.65,21139,2808822.3,17-OCT-2009,
TFCILTD,EQ,23.2,23.8,22.5,23.3,23.4,22.35,237283,5511538.75,17-OCT-2009,
TFL,EQ,13.2,14,13,13.2,14,12.8,1522,20119.2,17-OCT-2009,
THERMAX,EQ,596,600,587.2,593.05,592,593.4,10060,5966497.7,17-OCT-2009,
THIRUSUGAR,EQ,153,153.75,153,153.75,153.75,151,4,613.5,17-OCT-2009,
THOMASCOOK,EQ,62.5,64,62.5,63.5,63.7,62.45,30202,1917340.45,17-OCT-2009,
TIDEWATER,EQ,4801,4849,4775,4787.85,4776.2,4791.2,541,2593335.05,17-OCT-2009,
TIIL,BE,44.5,46.9,44.5,45.8,46,45.55,1005,45634.15,17-OCT-2009,
TIL,EQ,310,318,310,315.9,316,309.9,2686,846376.1,17-OCT-2009,
TIMESGTY,EQ,26.6,26.6,26.6,26.6,26.6,25.35,12,319.2,17-OCT-2009,
TIMETECHNO,EQ,44.9,45.5,44,44.8,45.15,44.65,55081,2460246.9,17-OCT-2009,
TIMKEN,EQ,133.8,134,129.15,130.55,130.5,130.3,24640,3238167.35,17-OCT-2009,
TINPLATE,EQ,57.5,60.9,57.5,60.5,60.65,57.2,435292,26205865.3,17-OCT-2009,
TIPSINDLTD,EQ,47,48.5,46.95,47.8,48.05,46.95,9855,469645.85,17-OCT-2009,
TIRUMALCHM,EQ,105.05,109.85,105.05,107.3,107,105,3185,341327.05,17-OCT-2009,
TITAN,EQ,1429,1446,1410,1420,1415,1416.7,8051,11482992.7,17-OCT-2009,
TNPETRO,EQ,18.25,18.5,18,18.25,18.4,17.8,27584,503376.4,17-OCT-2009,
TNPL,EQ,82.8,83.5,82,82.7,82.6,82.1,54748,4536582.8,17-OCT-2009,
TNTELE,EQ,8.5,8.6,8.15,8.15,8.45,8.45,2103,17220.75,17-OCT-2009,
TODAYS,EQ,33.6,33.95,33.25,33.55,33.7,33.3,5110,171549.75,17-OCT-2009,
TOKYOPLAST,EQ,8.95,8.95,8.95,8.95,8.95,8.8,10,89.5,17-OCT-2009,
TORNTPHARM,EQ,340,340,332,336.05,334,336.3,32107,10812959,17-OCT-2009,
TORNTPOWER,EQ,299,301.8,298,299.45,299,298.15,89173,26752970.75,17-OCT-2009,
TREADS,EQ,6.9,7.1,6.2,6.95,6.8,5.95,54906,379295.95,17-OCT-2009,
TRENT,EQ,681.1,682,650.05,675.95,679,678.85,716,483852.25,17-OCT-2009,
TRENT,N1,555.25,555.25,555.25,555.25,555.25,560,3,1665.75,17-OCT-2009,
TRICOM,EQ,18.05,18.3,17.65,18,18,17.6,64221,1158498.65,17-OCT-2009,
TRIGYN,EQ,19.45,19.45,18.5,18.8,19.2,18.8,5964,112746.4,17-OCT-2009,
TRIL,EQ,372,375,366,371.95,370.15,370.05,1233,457915.6,17-OCT-2009,
TRIVENI,EQ,115,119,114.5,117.45,118.5,114.2,587679,68696473.05,17-OCT-2009,
TTKPRESTIG,EQ,308.85,317.3,302.5,313.55,313.85,305.45,32199,10034368,17-OCT-2009,
TTL,EQ,11.15,11.2,11.15,11.2,11.2,11.05,524,5843.85,17-OCT-2009,
TTML,EQ,33.2,33.2,32.75,32.95,32.75,32.85,970661,31988212.25,17-OCT-2009,
TUBEINVEST,EQ,67.8,67.9,66.8,67.25,67.75,66.7,34555,2326363.3,17-OCT-2009,
TULIP,EQ,1010,1024,990.55,1001.05,996.05,1011.35,30765,30899888.6,17-OCT-2009,
TULSI,EQ,28.9,29.05,27.1,28.75,29.05,27.65,51410,1476822.65,17-OCT-2009,
TV-18,EQ,93,93,91.15,91.75,91.6,92.25,162884,14961367.8,17-OCT-2009,
TVSELECT,BE,25.2,25.2,23.25,24.3,24.7,24.05,722,17568.15,17-OCT-2009,
TVSMOTOR,EQ,62,62,59.7,60,59.9,59.3,328298,19781953.3,17-OCT-2009,
TVSSRICHAK,BE,189.55,189.55,189.55,189.55,189.55,180.5,3025,573388.75,17-OCT-2009,
TVTODAY,EQ,93.15,94.5,93.15,94.25,94.1,93.35,5098,479524,17-OCT-2009,
TWL,EQ,295,295,292.15,293.6,294.5,290.8,9899,2908099.7,17-OCT-2009,
UBENGG,EQ,92.5,92.95,90,91.95,92.45,89.1,10072,925354.8,17-OCT-2009,
UBHOLDINGS,EQ,233,233,225,226.9,227.3,228.65,18631,4261863.85,17-OCT-2009,
UBL,EQ,150,150.35,148,150,149.9,147.7,26501,3972436.7,17-OCT-2009,
UCALFUEL,EQ,57.5,57.5,54.5,55.8,56.15,55.2,4566,252400.2,17-OCT-2009,
UCOBANK,EQ,60.5,61.45,59.55,60.2,59.8,60.75,3445144,208554618.15,17-OCT-2009,
UFLEX,EQ,98,98,96.05,96.5,96.45,95.9,137056,13228109.2,17-OCT-2009,
ULTRACEMCO,EQ,841.35,844,833,839.6,836.95,823.55,65535,55065073.25,17-OCT-2009,
UMITL,BE,8.7,9.25,8.7,8.9,8.9,8.85,7914,70104,17-OCT-2009,
UNICHEMLAB,EQ,274,274,266,270.25,270,262.7,15821,4261038.15,17-OCT-2009,
UNIENTER,EQ,31.75,31.75,30.05,30.7,30.7,30.5,8842,279225.5,17-OCT-2009,
UNIONBANK,EQ,278,279,270.55,274.2,272.4,276.5,115646,31888690.9,17-OCT-2009,
UNIPHOS,EQ,164.5,165,161.55,163.3,162.9,162.35,117776,19209677.7,17-OCT-2009,
UNIPLY,EQ,7.95,8.35,7.55,7.65,7.65,7.95,591,4727.7,17-OCT-2009,
UNITECH,EQ,106.1,106.1,103.65,104.3,103.7,104.9,7351764,769458196.65,17-OCT-2009,
UNITY,EQ,450,455,443,451.1,452.6,446.2,11557,5211152.75,17-OCT-2009,
UNIVCABLES,BE,88.65,88.65,88.65,88.65,88.65,84.4,3935,348837.75,17-OCT-2009,
UPERGANGES,BE,90.05,94.45,90.05,92.35,92.8,90.05,2417,223580.3,17-OCT-2009,
USHAMART,EQ,75,75.15,63.4,74.35,74.15,74.5,117135,8731545.75,17-OCT-2009,
UTISUNDER,EQ,466,466,466,466,466,489.99,1,466,17-OCT-2009,
UTTAMSTL,EQ,120,120,118,118.35,118.2,118.65,49713,5891593.8,17-OCT-2009,
UTTAMSUGAR,BE,65,65.9,63,65.4,65.8,64.95,5737,373589.65,17-OCT-2009,
UTVSOF,EQ,455,458.2,446.3,449,447.5,447.7,8480,3834964.8,17-OCT-2009,
VAIBHAVGEM,EQ,27.4,28.6,27.4,28.35,28.2,27.2,5062,143843.3,17-OCT-2009,
VAKRANSOFT,BE,68.5,70.8,67.4,70.75,70.8,67.4,40985,2898447.1,17-OCT-2009,
VALECHAENG,EQ,115.9,120,112.5,116.7,115.45,112.8,47731,5619820.95,17-OCT-2009,
VALUEIND,EQ,19.25,19.9,19.25,19.75,19.5,19.25,3611,71311.05,17-OCT-2009,
VARDHACRLC,EQ,10,10.6,10,10,10,9.8,79516,803317.15,17-OCT-2009,
VARDMNPOLY,EQ,41,41.5,40,40.45,41,40.55,1219,49604,17-OCT-2009,
VARUN,EQ,184,189.95,181.2,184.55,183.75,182.8,43384,8030644.1,17-OCT-2009,
VARUNSHIP,EQ,59.6,59.9,58.55,59.4,59.45,58.3,78186,4648900.45,17-OCT-2009,
VENKEYS,EQ,170.1,179,170.1,177.2,179,176.15,2121,374923.1,17-OCT-2009,
VENUSREM,EQ,232,232,224,225.5,225.5,226.05,6403,1447339.85,17-OCT-2009,
VESUVIUS,EQ,188.85,189.5,183,186.85,186,186.05,3962,742775.65,17-OCT-2009,
VGUARD,EQ,76.05,76.9,75.5,76.05,75.8,75.35,31323,2386207.75,17-OCT-2009,
VHL,EQ,230.1,236.55,230.1,235.3,236.55,237,400,93616.75,17-OCT-2009,
VICEROY,EQ,41,42,41,41.25,41.35,41.2,9114,376650.45,17-OCT-2009,
VIDEOIND,EQ,258,258,252.3,254,253.65,253.45,138587,35228293.35,17-OCT-2009,
VIJAYABANK,EQ,54.3,54.7,53.25,53.6,53.4,53.75,1896123,102021856.85,17-OCT-2009,
VIJSHAN,EQ,38,39,37.05,37.5,37.15,37.15,576,21634.3,17-OCT-2009,
VIKASHMET,EQ,18.9,19.2,18.25,19.15,19.2,18.25,10323,196462.95,17-OCT-2009,
VIMTALABS,EQ,35.3,36.25,34.55,36.25,36.25,34.5,103037,3720993.9,17-OCT-2009,
VINATIORGA,EQ,242,254,237,249.6,250.5,239.75,8547,2117128.2,17-OCT-2009,
VINDHYATEL,BE,191,191,191,191,191,187.65,152,29032,17-OCT-2009,
VINYLINDIA,EQ,5,5,4.75,4.95,4.75,4.5,4917,24264.8,17-OCT-2009,
VIPIND,EQ,147,154,147,149,148,147.85,14874,2225441.35,17-OCT-2009,
VISAKAIND,BE,141,141.2,138.05,140.2,141.1,134.45,25101,3517856.15,17-OCT-2009,
VISASTEEL,EQ,42.5,42.9,41.95,42.55,42.2,42.05,90483,3842274.95,17-OCT-2009,
VISESHINFO,EQ,9.45,9.45,8.5,8.9,9.05,8.75,26010,232931.3,17-OCT-2009,
VISHALEXPO,EQ,1.2,1.2,1.15,1.15,1.2,1.15,147579,174672.45,17-OCT-2009,
VISHALRET,EQ,80.5,81.8,78,79.05,78.8,80.35,43521,3460540.55,17-OCT-2009,
VISUINTL,EQ,5.55,5.8,5.5,5.7,5.8,5.65,19853,112307.65,17-OCT-2009,
VITLINFO,EQ,16.5,16.75,16.25,16.45,16.45,16.35,88524,1460385.4,17-OCT-2009,
VIVIMEDLAB,EQ,132.75,135.5,122.7,130.45,130,129.15,13543,1758824.9,17-OCT-2009,
VLSFINANCE,EQ,13.8,13.8,13.5,13.6,13.7,13.45,3690,50094.9,17-OCT-2009,
VOLTAMP,EQ,811,822,806,814.05,811.35,804.4,12149,9913489.8,17-OCT-2009,
VOLTAS,EQ,165,165.9,163,163.75,163,164.35,125156,20587139.9,17-OCT-2009,
VSTIND,EQ,515,515,493,498.4,500.1,510.1,3740,1866468.1,17-OCT-2009,
VTL,EQ,155.1,163.8,155.1,159.65,159.5,158.3,1629,262512.95,17-OCT-2009,
WABCO-TVS,EQ,423,423,404.05,409.1,420,415.95,142,58090.35,17-OCT-2009,
WALCHANNAG,EQ,212.8,213.3,212.15,212.55,212.95,211.5,32532,6921406.1,17-OCT-2009,
WANBURY,BE,75,79.65,75,79.05,79.4,75.85,4276,338065.6,17-OCT-2009,
WEBELSOLAR,EQ,370,377.9,357,367.3,357,365.4,10683,3946738.85,17-OCT-2009,
WEIZMANIND,BE,31.75,31.75,31.75,31.75,31.75,33.4,550,17462.5,17-OCT-2009,
WELGUJ,EQ,282.9,283.8,280.05,281.25,280.35,280.75,381788,107673294.85,17-OCT-2009,
WELSPUNIND,EQ,63,67.2,63,67.2,67.2,61.05,293683,19548653.05,17-OCT-2009,
WENDT,EQ,679,679,626,631.4,649.95,630,31,19675.7,17-OCT-2009,
WHEELS,EQ,193,193,171,183.65,185.55,178.55,546,100059.35,17-OCT-2009,
WILLAMAGOR,BE,58.15,58.15,56,57.75,57.75,56,602,34619.95,17-OCT-2009,
WINDSOR,EQ,25.95,26.2,25.9,26.05,26,24.95,12243,319425.55,17-OCT-2009,
WINSOMYARN,BE,17,17,17,17,17,17.1,2426,41242,17-OCT-2009,
WIPRO,EQ,577,580.9,571.15,573.75,573.8,572.4,77209,44343305.75,17-OCT-2009,
WOCKPHARMA,EQ,191.2,195,190.6,192.7,192.5,188.5,74648,14403758.8,17-OCT-2009,
WSI,EQ,60.1,60.15,59,59.15,59.1,59.85,2003,119447.55,17-OCT-2009,
WSTCSTPAPR,EQ,64.5,64.7,62,63.3,63.95,64.4,2279,146270.8,17-OCT-2009,
WWIL,EQ,20.6,20.6,20.35,20.4,20.4,20.35,605965,12405116.5,17-OCT-2009,
WYETH,EQ,750,772.6,726.1,763.8,765,736.05,4382,3337085.4,17-OCT-2009,
XLTELENE,EQ,44.1,45.2,44,44.95,44.8,43.45,66074,2959413.9,17-OCT-2009,
XPROINDIA,EQ,27.15,28,27.15,27.9,27.75,27.5,2284,63550.2,17-OCT-2009,
YESBANK,EQ,238.35,243.9,237.25,242.05,241.2,236.8,820004,198626790.55,17-OCT-2009,
ZANDUPHARM,EQ,10500,10690,10360,10436.25,10400,10320.3,555,5797227.05,17-OCT-2009,
ZEEL,EQ,256.6,256.75,252.5,253.3,253,253.6,57317,14572191.15,17-OCT-2009,
ZEENEWS,EQ,46.35,46.8,45.95,46.25,46,45.75,72928,3375582.05,17-OCT-2009,
ZENITHBIR,EQ,22.95,23.25,22.75,23.1,22.75,22.95,11503,265642.1,17-OCT-2009,
ZENITHCOMP,EQ,22.9,23.25,22,23.15,23.25,21.85,8288,190370.5,17-OCT-2009,
ZENITHEXPO,EQ,53.05,55.9,52.9,54.2,54,55.65,405,21700.25,17-OCT-2009,
ZENITHINFO,EQ,253.65,288.7,253.65,286.55,286,278.65,139,39736,17-OCT-2009,
ZENSARTECH,EQ,195.25,198.8,190,196.3,194.3,193.55,10714,2106320.2,17-OCT-2009,
ZICOM,EQ,102,108.9,102,104.15,103.45,100.35,124657,13030275.5,17-OCT-2009,
ZODIACLOTH,EQ,302,309,281,300.5,301,299.8,200,59899.7,17-OCT-2009,
ZODJRDMKJ,EQ,23.8,23.9,23.7,23.8,23.9,22.75,1426,33931.25,17-OCT-2009,
ZUARIAGRO,EQ,388,391.7,381.5,383.4,384.95,386.75,2582,998083.7,17-OCT-2009,
ZYLOG,EQ,346.05,349.95,345.25,348.65,348.05,345.05,5903,2056559.15,17-OCT-2009,
